retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
Kohl's,1189833,5/23/21,West,California,Los Angeles,Men's Apparel,46,204,9384,5348.88,Outlet
Foot Locker,1185732,5/23/21,South,Tennessee,Knoxville,Women's Street Footwear,25,225,56250,19687.5,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Athletic Footwear,39,93,3627,1341.99,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Apparel,70,375,262500,65625,Online
Kohl's,1189833,5/24/21,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Street Footwear,41,132,5412,2056.56,Outlet
Kohl's,1189833,5/24/21,West,California,Los Angeles,Women's Apparel,49,238,11662,2798.88,Outlet
Foot Locker,1185732,5/24/21,South,Tennessee,Knoxville,Women's Athletic Footwear,30,75,22500,9000,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Apparel,53,124,6572,1905.88,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Apparel,55,200,110000,33000,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Athletic Footwear,50,300,150000,52500,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Street Footwear,55,400,220000,77000,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Athletic Footwear,55,375,206250,82500,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Apparel,39,62,2418,797.94,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Street Footwear,50,525,262500,91875,Online
Kohl's,1189833,5/24/21,West,California,Los Angeles,Women's Apparel,59,189,11151,3791.34,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Athletic Footwear,53,113,5989,3234.06,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Athletic Footwear,36,116,4176,1753.92,Outlet
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Athletic Footwear,49,90,4410,2205,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Apparel,64,98,6272,2257.92,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Apparel,51,58,2958,1212.78,Online
Foot Locker,1185732,5/24/21,South,Tennessee,Knoxville,Women's Athletic Footwear,27,19,513,271.89,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Street Footwear,47,147,6909,3247.23,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Women's Street Footwear,50,120,6000,2820,Online
Foot Locker,1128299,5/24/21,West,Arizona,Phoenix,Men's Street Footwear,38,184,6992,2656.96,Outlet
Foot Locker,1185732,5/24/21,South,Tennessee,Knoxville,Women's Athletic Footwear,22,23,506,217.58,Outlet
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Apparel,33,58,1914,842.16,Outlet
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Apparel,56,152,8512,3660.16,Online
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Apparel,44,49,2156,1164.24,Online
Kohl's,1189833,5/25/21,West,California,Los Angeles,Men's Street Footwear,49,225,11025,5622.75,Online
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Apparel,45,175,78750,31500,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Athletic Footwear,50,275,137500,48125,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Street Footwear,55,350,192500,67375,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Athletic Footwear,47,69,3243,1621.5,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Street Footwear,39,155,6045,2538.9,Outlet
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Athletic Footwear,36,109,3924,1569.6,Outlet
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Street Footwear,39,119,4641,1809.99,Outlet
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Street Footwear,37,109,4033,1492.21,Outlet
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Street Footwear,50,88,4400,2200,Online
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Athletic Footwear,55,350,192500,67375,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Street Footwear,50,500,250000,87500,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Athletic Footwear,40,105,4200,1722,Outlet
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Athletic Footwear,51,98,4998,2249.1,Online
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Street Footwear,39,175,6825,2730,Outlet
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Apparel,46,173,7958,2864.88,Outlet
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Street Footwear,46,125,5750,2645,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Athletic Footwear,33,94,3102,1209.78,Outlet
Foot Locker,1185732,5/25/21,Midwest,Nebraska,Omaha,Men's Apparel,45,125,56250,19687.5,Outlet
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Athletic Footwear,55,350,192500,67375,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Men's Apparel,34,54,1836,789.48,Outlet
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Athletic Footwear,50,275,137500,48125,In-store
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Street Footwear,55,350,192500,67375,In-store
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Athletic Footwear,33,85,2805,1065.9,Outlet
Kohl's,1189833,5/25/21,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,Outlet
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Apparel,44,168,7392,2587.2,Outlet
Kohl's,1189833,5/25/21,West,California,Los Angeles,Men's Street Footwear,39,315,12285,5651.1,Outlet
Foot Locker,1185732,5/25/21,Midwest,Nebraska,Omaha,Men's Apparel,43,35,1505,677.25,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Street Footwear,50,500,250000,87500,In-store
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Apparel,60,525,315000,94500,In-store
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Apparel,54,158,8532,3839.4,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Apparel,41,44,1804,992.2,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Athletic Footwear,49,83,4067,1952.16,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Women's Street Footwear,50,95,4750,2375,Online
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Apparel,45,175,78750,31500,In-store
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Athletic Footwear,50,105,5250,2415,Online
Foot Locker,1128299,5/25/21,Southeast,Virginia,Richmond,Women's Apparel,60,525,315000,94500,In-store
West Gear,1128299,5/25/21,West,Oregon,Portland,Men's Street Footwear,48,145,6960,3132,Online
Kohl's,1189833,5/26/21,West,California,Los Angeles,Men's Athletic Footwear,55,900,495000,123750,Outlet
Foot Locker,1185732,5/26/21,Midwest,Nebraska,Omaha,Women's Apparel,32,68,2176,1327.36,Online
Kohl's,1189833,5/26/21,West,California,Los Angeles,Men's Athletic Footwear,50,243,12150,4617,Online
Kohl's,1189833,5/26/21,West,California,Los Angeles,Men's Athletic Footwear,42,288,12096,3386.88,Outlet
Foot Locker,1185732,5/26/21,Midwest,Nebraska,Omaha,Women's Apparel,35,225,78750,39375,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Apparel,56,132,7392,2143.68,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Apparel,69,115,7935,3094.65,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Apparel,56,65,3640,1528.8,Online
Foot Locker,1185732,5/27/21,Midwest,Nebraska,Omaha,Men's Street Footwear,32,119,3808,2056.32,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Apparel,45,78,3510,1228.5,Outlet
Kohl's,1189833,5/27/21,West,California,Los Angeles,Women's Street Footwear,46,182,8372,4520.88,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Apparel,75,425,318750,79687.5,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Apparel,60,250,150000,45000,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,350,192500,67375,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Street Footwear,60,450,270000,94500,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,425,255000,102000,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Street Footwear,55,575,316250,110687.5,Online
Kohl's,1189833,5/27/21,West,California,Los Angeles,Women's Street Footwear,39,231,9009,4144.14,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Street Footwear,56,126,7056,3316.32,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,58,111,6438,3283.38,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,51,91,4641,2134.86,Online
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,43,109,4687,1921.67,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Women's Street Footwear,46,135,6210,2546.1,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Street Footwear,43,184,7912,3243.92,Outlet
Kohl's,1189833,5/27/21,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Street Footwear,51,150,7650,3442.5,Online
Foot Locker,1185732,5/27/21,Midwest,Nebraska,Omaha,Men's Street Footwear,35,475,166250,66500,Outlet
Kohl's,1128299,5/27/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,46,136,6256,2627.52,Outlet
Kohl's,1189833,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,35,224,7840,3136,Outlet
Kohl's,1189833,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,50,700,350000,122500,Outlet
Kohl's,1189833,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,49,210,10290,5145,Online
Foot Locker,1185732,5/28/21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33,38,1254,627,Online
Foot Locker,1185732,5/28/21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,125,43750,15312.5,Outlet
Kohl's,1189833,5/29/21,West,California,Los Angeles,Men's Apparel,55,156,8580,5577,Online
Kohl's,1189833,5/29/21,West,California,Los Angeles,Men's Apparel,43,219,9417,5838.54,Outlet
Foot Locker,1185732,5/29/21,Midwest,Nebraska,Omaha,Women's Street Footwear,23,47,1081,540.5,Online
Kohl's,1189833,5/29/21,West,California,Los Angeles,Men's Apparel,60,625,375000,206250,Outlet
Foot Locker,1185732,5/29/21,Midwest,Nebraska,Omaha,Women's Street Footwear,25,175,43750,15312.5,Outlet
Kohl's,1189833,5/30/21,West,California,Los Angeles,Women's Apparel,59,196,11564,4047.4,Online
Foot Locker,1185732,5/30/21,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29,14,406,203,Online
Foot Locker,1185732,5/30/21,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,50,15000,6000,Outlet
Kohl's,1189833,5/30/21,West,California,Los Angeles,Women's Apparel,44,232,10208,2552,Outlet
Kohl's,1189833,5/30/21,West,California,Los Angeles,Women's Apparel,65,725,471250,94250,Outlet
Foot Locker,1185732,5/31/21,West,California,Los Angeles,Men's Street Footwear,36,147,5292,2381.4,Outlet
Foot Locker,1185732,5/31/21,West,California,Los Angeles,Men's Street Footwear,44,124,5456,2837.12,Online
Foot Locker,1185732,5/31/21,Midwest,Nebraska,Omaha,Men's Apparel,45,125,56250,19687.5,Outlet
Foot Locker,1185732,5/31/21,Midwest,Nebraska,Omaha,Men's Apparel,41,31,1271,622.79,Online
Foot Locker,1185732,5/31/21,West,California,Los Angeles,Men's Street Footwear,45,475,213750,85500,Outlet
Foot Locker,1185732,6/1/21,Midwest,Nebraska,Omaha,Women's Apparel,35,200,70000,35000,Outlet
Foot Locker,1185732,6/1/21,Midwest,Nebraska,Omaha,Women's Apparel,32,60,1920,1190.4,Online
Foot Locker,1185732,6/1/21,West,California,Los Angeles,Men's Athletic Footwear,45,275,123750,43312.5,Outlet
Foot Locker,1185732,6/1/21,West,California,Los Angeles,Men's Athletic Footwear,41,77,3157,1452.22,Online
Foot Locker,1185732,6/1/21,West,California,Los Angeles,Men's Athletic Footwear,31,91,2821,1156.61,Outlet
Foot Locker,1185732,6/2/21,Midwest,Nebraska,Omaha,Men's Street Footwear,40,420,168000,67200,Outlet
Foot Locker,1185732,6/2/21,West,California,Los Angeles,Women's Street Footwear,32,83,2656,1248.32,Online
Foot Locker,1185732,6/2/21,Midwest,Nebraska,Omaha,Men's Street Footwear,38,122,4636,2503.44,Online
Foot Locker,1185732,6/2/21,West,California,Los Angeles,Women's Street Footwear,35,275,96250,33687.5,Outlet
Foot Locker,1185732,6/2/21,West,California,Los Angeles,Women's Street Footwear,24,94,2256,879.84,Outlet
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,52,1248,549.12,Online
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24,47,1128,462.48,Online
Foot Locker,1185732,6/3/21,West,California,Los Angeles,Women's Athletic Footwear,27,41,1107,509.22,Outlet
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32,160,5120,2252.8,Online
Foot Locker,1185732,6/3/21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,39,26,1014,466.44,Online
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,30,300,90000,31500,In-store
Foot Locker,1185732,6/3/21,West,California,Los Angeles,Women's Athletic Footwear,40,125,50000,20000,Outlet
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,27,90,2430,1190.7,Online
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,51,98,4998,2748.9,Online
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,34,46,1564,938.4,Online
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,55,325,178750,71500,In-store
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,35,175,61250,30625,In-store
Foot Locker,1185732,6/3/21,West,California,Los Angeles,Women's Athletic Footwear,37,34,1258,654.16,Online
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,550,192500,57750,In-store
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,25,175,43750,13125,In-store
West Gear,1185732,6/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25,200,50000,15000,In-store
Foot Locker,1185732,6/3/21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,100,40000,14000,Outlet
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Women's Apparel,67,231,15477,9286.2,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Apparel,55,231,12705,7750.05,Online
Foot Locker,1185732,6/4/21,Midwest,Nebraska,Omaha,Women's Street Footwear,29,39,1131,565.5,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Athletic Footwear,33,187,6171,3023.79,Outlet
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Apparel,55,450,247500,74250,Online
Foot Locker,1185732,6/4/21,Midwest,Nebraska,Omaha,Women's Street Footwear,30,150,45000,15750,Outlet
Foot Locker,1185732,6/4/21,Midwest,Illinois,Chicago,Men's Apparel,55,175,96250,33687.5,Outlet
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Street Footwear,50,600,300000,105000,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Athletic Footwear,50,550,275000,123750,Online
Foot Locker,1185732,6/4/21,Midwest,Illinois,Chicago,Men's Apparel,53,47,2491,1220.59,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Street Footwear,31,233,7223,2744.74,Outlet
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Street Footwear,45,750,337500,118125,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Athletic Footwear,35,263,9205,3774.05,Outlet
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Apparel,60,825,495000,247500,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Athletic Footwear,50,750,375000,131250,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Men's Apparel,61,163,9943,4872.07,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,49,169,8281,4223.31,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,50,950,475000,190000,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Women's Apparel,70,825,577500,288750,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Men's Apparel,65,650,422500,147875,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,46,238,10948,6021.4,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Street Footwear,42,195,8190,4013.1,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Street Footwear,47,174,8178,3925.44,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Athletic Footwear,48,143,6864,4049.76,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,42,182,7644,3592.68,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Street Footwear,34,186,6324,2592.84,Outlet
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Apparel,52,117,6084,2616.12,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Apparel,43,158,6794,2309.96,Outlet
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,50,650,325000,130000,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,50,675,337500,135000,Online
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45,700,315000,110250,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Women's Apparel,39,248,9672,5319.6,Outlet
Sports Direct,1185732,6/4/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,47,169,7943,4289.22,Online
West Gear,1197831,6/4/21,West,Idaho,Boise,Men's Athletic Footwear,46,188,8648,4151.04,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35,85,2975,1041.25,Outlet
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Apparel,39,128,4992,1946.88,Outlet
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Apparel,36,91,3276,1048.32,Outlet
Foot Locker,1185732,6/5/21,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,0,0,0,Outlet
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38,124,4712,2214.64,Outlet
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Street Footwear,35,96,3360,1108.8,Outlet
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Apparel,56,123,6888,3375.12,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Apparel,55,275,151250,45375,In-store
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Apparel,53,74,3922,1725.68,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Street Footwear,50,175,8750,4812.5,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Street Footwear,40,206,8240,3872.8,Outlet
Foot Locker,1185732,6/5/21,Midwest,Illinois,Chicago,Women's Apparel,41,69,2829,1697.4,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,42,80,3360,1411.2,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45,275,123750,37125,In-store
Foot Locker,1185732,6/5/21,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33,0,0,0,Online
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50,375,187500,75000,In-store
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Men's Street Footwear,55,625,343750,137500,In-store
Sports Direct,1185732,6/5/21,Northeast,Connecticut,Hartford,Women's Apparel,60,425,255000,89250,In-store
Foot Locker,1185732,6/5/21,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,Outlet
